textID,review,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
f7b3ee41f6," I haven`t got ANY cupcakes yet  I was hoping if I said it enough, some would appear!",s hoping,positive,morning,0-20,Serbia,8737371,87460.0,100
0de1f57073, I hope the young`ins enjoyed your wisdom!,I hope,positive,night,70-100,United Kingdom,67886011,241930.0,281
e9778e805e, Content content content .... gah! Story of my life right now - thx for reminding me. That`s what I should be doing v. Tweeting,#NAME?,positive,noon,60-70,Côte d'Ivoire,26378274,318000.0,83
0b6b208122,  Welcome to my network buddies,Welcome to my network buddies,positive,noon,60-70,Togo,8278724,54390.0,152
54abdb8f98,Boredddddd Follower  Shes AMAZING!!  *Broken*,AMAZING!,positive,morning,0-20,Burundi,11890784,25680.0,463
ee1bab493a,have been to portugal. and spain. and has a sore throat. scary?,scary?,negative,morning,0-20,Yemen,29825964,527970.0,56
a37594b015,finished my capital transactions exam . . . as another monkey climbs down my back. looking forward to being in a glorious mood tomorrow.,glorious mood,positive,night,31-45,Jordan,10203134,88780.0,115
fa156da377,Thanks for your definition of throwbie!  Editors reviewed your entry and have decided to not publish it.,Thanks,positive,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
0682174ce4, o iight we gonna miss you tonight,miss,negative,night,70-100,Djibouti,988000,23180.0,43
25faba7e4b," if I could make it to Philadelphia this year I would be there!! but sadly, i cannot","but sadly, i cannot",negative,morning,0-20,Burundi,11890784,25680.0,463
57342ea5db,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong,negative,noon,60-70,Mauritius,1271768,2030.0,626
880447db22, I love to Read  And i love Film making,love,positive,noon,60-70,Botswana,2351627,566730.0,4
f1acd0af15,had a awesome day!,awesome,positive,noon,21-30,Somalia,15893222,627340.0,25
4e42307bc0,"  it`s an app to finally face the truth: you lack time, and never be able to achieve all your goals in life?",h: you lack time,negative,night,31-45,Ecuador,17643054,248360.0,71
be420b2bb0,I need to memorize julius caesar lines,memorize,positive,noon,21-30,Zambia,18383955,743390.0,25
b507cce1a4,"I`m home, Yay! Unpacked everything, now just got to wash it all",Yay! Un,positive,night,70-100,Spain,46754778,498800.0,94
d5b5c0c42a,"Excited!!! Trousers on their way from Topshop, should be here in a couple of days",Excited!!!,positive,night,31-45,Burkina Faso,20903273,273600.0,76
1784d095fb,Chilling with Colton who just redesigned the Cocktail Hacker card backs for me.,Chilling wi,positive,night,70-100,Croatia,4105267,55960.0,73
cfe9c7aa6c, have fun without me pasty  <33,have fun without me pasty  <33,positive,noon,60-70,Israel,8655535,21640.0,400
4c719c3bd5, Nice...I`d like to be there...but it`s too far...  I`m from Brazil... kisses and have a nice day!!!,Nice.,positive,night,70-100,South Africa,59308690,1213090.0,49
229e1200b7,Bella doesn`t love me no more,doesn`t love me no more,negative,morning,0-20,Bahrain,1701575,760.0,2239
bb2801f7ae,I don`t know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk.,SO white now.,positive,night,31-45,Maldives,540544,300.0,1802
427172cda4, ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching & messing with bad system.,Sometimes I miss teaching & messing with bad system,negative,night,31-45,Australia,25499884,7682300.0,3
6b4eb2871c,"  Thanks for the link, ive voted & i`ll send that out too.",Thanks for the link,positive,noon,21-30,Bulgaria,6948445,108560.0,64
edeeaa9756,Hicks are mean!,mean!,negative,noon,60-70,Lebanon,6825445,10230.0,667
5d42a333b4,"the $60,000 i spent going to college was well spent.  I`m going to meet a man tomorrow in the Toys`R`Us parking lot for a cleaning job.","the $60,000 i spent going to college was well spent.",positive,morning,46-60,Benin,12123200,112760.0,108
3464ef7647,  I know... he`s mad at us... :`(,. he`s mad at us.,negative,noon,60-70,Gabon,2225734,257670.0,9
e9f9565ec3,"Drat. All my land boots died at once. I think of boots like parsley- one going to seed, the other first season. What to do now?",died at once.,negative,noon,60-70,Tanzania,59734218,885800.0,67
45b0430eb9,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,best,positive,night,31-45,Czechia (Czech Republic),10708981,77240.0,139
6c829e00ae,"epic writing fail, ew. going to try and sleep","fail,",negative,night,70-100,Portugal,10196709,91590.0,111
8d73a2b693, My condolences.,condolences.,positive,night,70-100,Turkey,84339067,770000.0,110
119bbd840c, Ok then have a good day,good,positive,night,31-45,Croatia,4105267,55960.0,73
e1e1d25e91, So sad that schools have to close.,sad,negative,morning,46-60,Cambodia,16718965,176520.0,95
ebe283157f, OMG .. my memory must have failed me! Very weird since I do not normally forget because of my profession!,Very weird,negative,morning,0-20,Latvia,1886198,62200.0,30
cb5a5e58be," Hehe, you`re an expert now eh?",n expert,positive,night,70-100,San Marino,33931,60.0,566
6456258ee9, don`t get impatient! for what? you have already sinned: strawberries with milk and sugar,you have already sinned:,negative,morning,46-60,Central African Republic,4829767,622980.0,8
73a6c8c55e,My knee is killing me,My knee is killing me,negative,noon,21-30,United Arab Emirates,9890402,83600.0,118
89e5f736a1,I right here...don`t worry,don`t worry,negative,noon,21-30,Saint Kitts and Nevis,53199,260.0,205
d486d0ebdc," my pleasure, its a great recipe","pleasure,",positive,night,31-45,Iraq,40222493,434320.0,93
54101c730f,$RZ Hope so.  Time will tell.  Good luck   $$,Good luck,positive,noon,21-30,Switzerland,8654622,39500.0,219
9861e16cc3,Thank god camera fixed itself. I want a new ipod,Thank god ca,positive,noon,21-30,Slovakia,5459642,48088.0,114
b2423564f7, AWW thanks hopefully it is,AWW thanks,positive,night,70-100,Vietnam,97338579,310070.0,314
2631f4447e,aww i feel so bad for Holly,aww i feel so bad for Holly,negative,noon,60-70,Costa Rica,5094118,51060.0,100
126aa22396,"has applied for OSAP yet again- God, I`m gonna owe major $$$ by the end of my academic career, this just ain`t right!!",just ain`t right!!,negative,noon,60-70,Angola,32866272,1246700.0,26
62cc8a2ac6, heyahh i thought u wern`t cumin to london till the 5th ? i love you taylorr ..****,love,positive,night,31-45,Zimbabwe,14862924,386850.0,38
21402699c0, baby help me with math,help,positive,noon,60-70,Nepal,29136808,143350.0,203
df471c767c, Thats nice. My cousin just left my house. He has daughter`s their all daddy`s girls. So sweet,Thats nice.,positive,noon,21-30,Japan,126476461,364555.0,347
42ce17b684, hey chocolate chips is good.  i want a snack too but i`m out of snacks.,good.,positive,morning,46-60,Turkmenistan,6031200,469930.0,13
47f459b637,happy mother`s day! everyone have a great day and make sure you go see ya mommas,great day,positive,noon,21-30,Venezuela,28435940,882050.0,32
391251bc05, it could be worse  so u usually a nite owl?,worse,negative,night,70-100,Uganda,45741007,199810.0,229
da9b0c9767, I spell my name alyson too! Aly for short! We spell it the best,We spell it the best,positive,noon,60-70,Gabon,2225734,257670.0,9
832c4aadf3,"A sweltering afternoon no wonder the creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!","creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!",negative,noon,60-70,Belgium,11589623,30280.0,383
7537a4d901,time to go to bed... and hopefully wake up to a better day  niiiiiiiights yall,hopefully,positive,night,31-45,Turkey,84339067,770000.0,110
97f06f09e9," Not sure, but I CAN tell you what happens to a pre-chilled watermelon that you leave in your car  *in TX* for a week!   NOT GOOD",!   NOT GO,negative,morning,46-60,Latvia,1886198,62200.0,30
1aec758353,i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro,ache,negative,morning,46-60,Latvia,1886198,62200.0,30
6f4dd292ef,i hate history coursework sooo much,i hate hi,negative,noon,21-30,Albania,2877797,27400.0,105
9681d94126, don`t know  and no not at all,don`t know  and no not at all,negative,morning,46-60,Ireland,4937786,68890.0,72
9f7dbce69d,"_d I can`t view anything, Gerald. Not only am I banned, I can`t even read the **** place.","Not only am I banned,",negative,noon,21-30,Holy See,801,0.0,2003
08f426ac89, I totally did go! and he was AMAZING. He`s is the reason I bought the tix. He only did 3 songs. But Blood Bank was 1.,he was AMAZING.,positive,noon,60-70,Malta,441543,320.0,1380
fe95e39fdc,"So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!","So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!",negative,morning,0-20,Saint Vincent and the Grenadines,110940,390.0,284
c94e19633a, i love youuuuu nick santino! thirteen dayssss,i love youuuuu,positive,noon,60-70,Germany,83783942,348560.0,240
bbcd836382, It`s pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.,It`s pretty perfect eh!,positive,noon,60-70,Costa Rica,5094118,51060.0,100
c2173919e4,"ok, 1st ginormous cup of coffee down, monday looking much better to me.",much better to me.,positive,morning,46-60,South Korea,51269185,97230.0,527
16e3bfcd31,"  We don`t feel too comfortable using it. It`s not awful, but pretty icky.  Scurrying to find a deal...",". It`s not awful, but pretty icky",negative,noon,21-30,Albania,2877797,27400.0,105
d6ab7051a7, I`ve been using the Sennheiser CX 300 earbuds for 8 months and I love them.  Don`t know if they`re available in MU though.,I love them.,positive,night,70-100,Gambia,2416668,10120.0,239
a25c3cd6c7,Poor Johnny is sick   Looks like he`ll be going to the vet tomorrow,sick,negative,night,31-45,Djibouti,988000,23180.0,43
7e4ed52c4a,Hate fighting,Hate fighting,negative,morning,0-20,Rwanda,12952218,24670.0,525
f3d95b57b1, good morning,good morning,positive,night,31-45,Syria,17500658,183630.0,95
cd89899831, peter!! follow me!! oh and have fun in europe!,fun,positive,morning,46-60,Lithuania,2722289,62700.0,43
c930716002," Happy Friday! Do u know how I can get a copy of the BT art u did on Mel`s fake Twitter? I`m n it, but can`t find it now.  THX",Happy Friday!,positive,noon,60-70,Bulgaria,6948445,108560.0,64
f4a84a5db5, have a awesome day at school!!!,awesome,positive,noon,60-70,Poland,37846611,306000.0,124
639dada300, girl i am buying & posting your pressie tomorrow but i have no **** clue what to get you so i`m sorry if you hate it,u so i`m sorry if you hate it,negative,morning,0-20,Congo (Congo-Brazzaville),5518087,342000.0,16
88dfba044d," hey perez! good luck! well, i`m still planning for a big present to be given for my mom! i love you mom!",good,positive,morning,0-20,Hungary,9660351,90530.0,107
f8ce4ba6de,nice weather..looks like its going to rain here in # Delhi.,nice weather..,positive,noon,60-70,Chad,16425864,1259200.0,13
8591d38845," -  I wanna go see them in Edinburgh  won`t happen though haha , yir lucky! And have funnnn  ****",ve funnn,positive,night,70-100,Belize,397628,22810.0,17
ddacf304b9,Went shopping for sports tour yesterday with Garley... very very very funny!! Now I need some brunch  And a shower.,very very very funny!!,positive,night,31-45,Chile,19116201,743532.0,26
6eba0f4a1b,Sad. I don`t know what to do with my life. Everything I have done since the age of 16 has been towards healthcare and nursing,Sad. I,negative,noon,60-70,Chad,16425864,1259200.0,13
bbc6126c96,"I want to see my friends  Mindless fun. No work, all play. All drunk, all walwal. All being mean to each other and sleeping in one bed",my friends  Mindless fun.,positive,noon,60-70,Israel,8655535,21640.0,400
195d784f72, ahh i love u! u got a twitterrr,ahh i love u! u got a twitterrr,positive,noon,60-70,Tunisia,11818619,155360.0,76
5802b869df,i have three hours to do my hair. and it STILL won`t be straight,i have three hours to do my hair. and it STILL won`t be straight,negative,night,70-100,Italy,60461826,294140.0,206
65ffd159b2, Thanks for the support,Thanks for the support,positive,night,31-45,Morocco,36910560,446300.0,83
09ab9335d1, Awww my lovies! Yes I love it all.  And I`m totally finishing my buffalo sammich after a few hits off the new bongie. <3,Awww my lovies! Yes I love it all.,positive,night,70-100,Croatia,4105267,55960.0,73
53cbe95605,"i`m going to sleepies, feel poorlies and pissed off  night night tweeples ****",pissed off  night,negative,night,70-100,Finland,5540720,304000.0,18
01dc133274,"is going to be in Cincinnati all day Sunday...visitin` with an old friend/brother from Korea, then a date with someone special",a date with someone special,positive,night,70-100,Zimbabwe,14862924,386850.0,38
02f750f49c, Yeah. About **** time. My film SLR just sits there quietly being ignored. It`s time to step up!,ignored.,negative,noon,21-30,Estonia,1326535,42390.0,31
573c308e82,  I appreciate you,I appreciate you,positive,morning,0-20,Ireland,4937786,68890.0,72
255d4695a6,sorry for taking over twitter with my i-can`t-sleepness,sorry,negative,morning,0-20,Brunei,437479,5270.0,83
385d318976,"  so sorry, I just found the members preview has been sold out for awhile. It opens at Noon to the general public",o sorry,negative,morning,46-60,New Zealand,4822233,263310.0,18
7f4d346711, A little `Chair Lift` tonight would be muchly appreciated,would be muchly appreciated,positive,night,70-100,Bahamas,393244,10010.0,39
d29aacc63f,I don`t wanna work!,I don`t wanna work!,negative,noon,60-70,Guinea-Bissau,1968001,28120.0,70
2315cc70f6,I feel like... I`m not gonna make it this year,I`m not gonna make it this year,negative,night,70-100,Kiribati,119449,810.0,147
7b304e6e4d,  have a good day!,have a good day!,positive,noon,21-30,Bulgaria,6948445,108560.0,64
c4cfe1addf,  get back to tokyo man..we miss you.,e miss you,negative,night,70-100,India,1380004385,2973190.0,464
5721fa2f20, awesome. lemme see when you`re done.,awesome.,positive,morning,0-20,Liberia,5057681,96320.0,53
e78c1ad3f5,off to work... off at 10:30....lammmeeee,lammmeeee,negative,noon,21-30,Germany,83783942,348560.0,240
49a20a3d38," ugh something is wrong, suddenly I feel extremely flushed and shaky and I broke out in a sweat. Idk what`s wrong.",I feel extremely flushed,negative,morning,46-60,Bosnia and Herzegovina,3280819,51000.0,64
